-1,city,lat,lng,country
7984,Hamhung,39.9101,127.5454,Korea
7985,Sunchon,39.4236,125.9390,Korea
7986,Kilchu,40.9604,129.3204,Korea
7987,Taedong,40.6171,125.4501,Korea
7988,Sariwon,38.5070,125.7620,Korea
7989,P’yŏngsŏng,39.2464,125.8719,Korea
7990,Wonsan,39.1605,127.4308,Korea
7991,Munchon,39.3813,127.2517,Korea
7992,Manpo,41.1454,126.2958,Korea
7993,Sinuiju,40.0859,124.4213,Korea
7994,Sin-Ni,39.4880,125.4640,Korea
7995,Musan,42.2304,129.2304,Korea
7996,Kaesong,37.9640,126.5644,Korea
7997,Kimchaek,40.6723,129.2027,Korea
7998,Hungnam,39.8231,127.6232,Korea
7999,Haeju,38.0394,125.7144,Korea
8000,Kanggye,40.9732,126.6032,Korea
8001,Hyeson,41.3927,128.1927,Korea
8002,Rajin,42.2489,130.3003,Korea
8003,Sonbong,42.3377,130.4027,Korea
8004,Pyongyang,39.0194,125.7547,Korea
8005,Nampo,38.7669,125.4524,Korea
8006,Gyeongju,35.8428,129.2117,Korea
8007,Iksan,35.9410,126.9454,Korea
8008,Songnam,37.4386,127.1378,Korea
8009,Ulsan,35.5467,129.3170,Korea
8010,Wonju,37.3551,127.9396,Korea
8011,Seoul,37.5663,126.9997,Korea
8012,Ansan,37.3481,126.8595,Korea
8013,Gunsan,35.9818,126.7160,Korea
8014,Jeju,33.5101,126.5219,Korea
8015,Jeonju,35.8314,127.1404,Korea
8016,Busan,35.0951,129.0100,Korea
8017,Incheon,37.4761,126.6422,Korea
8018,Daegu,35.8668,128.6070,Korea
8019,Gwangju,35.1710,126.9104,Korea
8020,Daejeon,36.3355,127.4250,Korea
8021,Changwon,35.2191,128.5836,Korea
8022,Sokcho,38.2087,128.5912,Korea
8023,Eumseong,36.9353,127.6897,Korea
8024,Chuncheon,37.8747,127.7342,Korea
8025,Goyang,37.6527,126.8372,Korea
8026,Pohang,36.0209,129.3715,Korea
8027,Puch'on,37.4989,126.7831,Korea
8028,Cheongju,36.6439,127.5012,Korea
8029,Mokpo,34.8068,126.3958,Korea
8030,Yeosu,34.7368,127.7458,Korea
8031,Hongseong,36.6009,126.6650,Korea
8032,Muan,34.9897,126.4714,Korea
8033,Andong,36.5659,128.7250,Korea
8034,Suwon,37.2578,127.0109,Korea
8035,Sejong,36.6092,127.2919,Korea
8036,Gangneung,37.7559,128.8962,Korea
8037,Al Ahmadi,29.0769,48.0838,Kuwait
8038,Al Jahra,29.3375,47.6581,Kuwait
8039,Kuwait,29.3697,47.9783,Kuwait
8040,George Town,19.2804,-81.3300,Cayman Islands
8041,Pago Pago,-14.2740,-170.7046,American Samoa
8042,Hagåtña,13.4745,144.7504,Guam
8043,Maina,13.4692,144.7332,Guam
8044,Capitol Hill,15.2137,145.7546,Northern Mariana Islands
8045,Renton,47.4757,-122.1904,United States
8046,Chehalis,46.6649,-122.9660,United States
8047,Mercer Island,47.5624,-122.2265,United States
8048,Lynnwood,47.8285,-122.3034,United States
8049,Centralia,46.7226,-122.9695,United States
8050,Mountlake Terrace,47.7921,-122.3077,United States
8051,Seattle,47.6217,-122.3238,United States
8052,Liberty Lake,47.6687,-117.1031,United States
8053,Airway Heights,47.6464,-117.5802,United States
8054,Brier,47.7924,-122.2736,United States
8055,Port Townsend,48.1219,-122.7873,United States
8056,Oak Harbor,48.2965,-122.6331,United States
8057,Anacortes,48.4878,-122.6291,United States
8058,Grandview,46.2432,-119.9082,United States
8059,Quincy,47.2342,-119.8512,United States
8060,Kelso,46.1249,-122.8907,United States
8061,Cheney,47.4900,-117.5789,United States
8062,Lacey,47.0444,-122.7933,United States
8063,Selah,46.6480,-120.5388,United States
8064,Sultan,47.8703,-121.8036,United States
8065,Edmonds,47.8114,-122.3534,United States
8066,Lake Forest Park,47.7592,-122.2877,United States
8067,Yakima,46.5926,-120.5492,United States
8068,Pacific,47.2610,-122.2507,United States
8069,Snoqualmie,47.5292,-121.8409,United States
8070,Lynden,48.9502,-122.4542,United States
8071,Federal Way,47.3091,-122.3358,United States
8072,Mill Creek,47.8631,-122.2037,United States
8073,Lakewood,47.1627,-122.5299,United States
8074,Port Angeles,48.1141,-123.4565,United States
8075,Wapato,46.4435,-120.4213,United States
8076,Arlington,48.1698,-122.1440,United States
8077,Sammamish,47.6045,-122.0446,United States
8078,Covington,47.3665,-122.1050,United States
8079,Wenatchee,47.4251,-120.3290,United States
8080,Omak,48.4214,-119.5178,United States
8081,Sedro-Woolley,48.5095,-122.2344,United States
8082,Sunnyside,46.3159,-120.0058,United States
8083,Normandy Park,47.4344,-122.3436,United States
8084,SeaTac,47.4444,-122.2985,United States
8085,Steilacoom,47.1702,-122.5938,United States
8086,Ridgefield,45.8112,-122.7053,United States
8087,Kennewick,46.1979,-119.1732,United States
8088,Pullman,46.7327,-117.1634,United States
8089,Longview,46.1471,-122.9642,United States
8090,West Richland,46.3115,-119.3996,United States
8091,Colville,48.5450,-117.8975,United States
8092,Prosser,46.2065,-119.7659,United States
8093,Maple Valley,47.3664,-122.0370,United States
8094,Auburn,47.3039,-122.2108,United States
8095,Burlington,48.4676,-122.3298,United States
8096,Connell,46.6627,-118.8403,United States
8097,Bainbridge Island,47.6439,-122.5434,United States
8098,Edgewood,47.2309,-122.2832,United States
8099,Shoreline,47.7563,-122.3425,United States
8100,Othello,46.8226,-119.1654,United States
8101,University Place,47.2146,-122.5461,United States
8102,Poulsbo,47.7417,-122.6408,United States
8103,Hoquiam,46.9857,-123.9006,United States
8104,Ephrata,47.3119,-119.5342,United States
8105,Kent,47.3887,-122.2128,United States
8106,Mukilteo,47.9096,-122.3035,United States
8107,Kirkland,47.6996,-122.1982,United States
8108,Redmond,47.6776,-122.1176,United States
8109,Tukwila,47.4749,-122.2727,United States
8110,Yelm,46.9398,-122.6261,United States
8111,Olympia,47.0417,-122.8958,United States
8112,Fife,47.2327,-122.3519,United States
8113,Port Orchard,47.5160,-122.6616,United States
8114,Bremerton,47.5436,-122.7121,United States
8115,Lake Stevens,48.0028,-122.0964,United States
8116,Montesano,47.0108,-123.5868,United States
8117,Sequim,48.0747,-123.0948,United States
8118,Tacoma,47.2431,-122.4531,United States
8119,Woodinville,47.7568,-122.1479,United States
8120,Ocean Shores,46.9686,-124.1521,United States
8121,Moses Lake,47.1276,-119.2762,United States
8122,Puyallup,47.1794,-122.2901,United States
8123,Sumner,47.2190,-122.2337,United States
8124,Walla Walla,46.0678,-118.3364,United States
8125,Bothell,47.7740,-122.2039,United States
8126,Tumwater,46.9925,-122.9227,United States
8127,Duvall,47.7354,-121.9726,United States
8128,Monroe,47.8594,-121.9854,United States
8129,Clarkston,46.4154,-117.0501,United States
8130,Gig Harbor,47.3350,-122.5966,United States
8131,Des Moines,47.3914,-122.3154,United States
8132,Snohomish,47.9277,-122.0971,United States
8133,Richland,46.2828,-119.2939,United States
8134,Woodland,45.9147,-122.7503,United States
8135,Washougal,45.5812,-122.3433,United States
8136,Bonney Lake,47.1789,-122.1698,United States
8137,Spokane Valley,47.6625,-117.2345,United States
8138,Bellevue,47.5953,-122.1550,United States
8139,Marysville,48.0812,-122.1559,United States
8140,Newcastle,47.5304,-122.1633,United States
8141,North Bend,47.4899,-121.7741,United States
8142,Enumclaw,47.2018,-121.9898,United States
8143,Shelton,47.2186,-123.1128,United States
8144,Bellingham,48.7534,-122.4683,United States
8145,Kenmore,47.7531,-122.2460,United States
8146,Ellensburg,47.0010,-120.5491,United States
8147,DuPont,47.1079,-122.6496,United States
8148,Granite Falls,48.0874,-121.9705,United States
8149,Milton,47.2522,-122.3153,United States
8150,Stanwood,48.2450,-122.3427,United States
8151,East Wenatchee,47.4172,-120.2809,United States
8152,Spokane,47.6671,-117.4330,United States
8153,Chelan,47.8414,-120.0260,United States
8154,Camas,45.6006,-122.4301,United States
8155,Blaine,48.9839,-122.7406,United States
8156,Union Gap,46.5569,-120.4937,United States
8157,Pasco,46.2499,-119.1271,United States
8158,Issaquah,47.5414,-122.0436,United States
8159,Toppenish,46.3807,-120.3125,United States
8160,Orting,47.0967,-122.2113,United States
8161,Fircrest,47.2308,-122.5157,United States
8162,Vancouver,45.6352,-122.5972,United States
8163,Battle Ground,45.7763,-122.5415,United States
8164,College Place,46.0430,-118.3869,United States
8165,Mount Vernon,48.4203,-122.3114,United States
8166,Ferndale,48.8525,-122.5893,United States
8167,Aberdeen,46.9768,-123.8083,United States
8168,Everett,47.9524,-122.1672,United States
8169,Burien,47.4761,-122.3393,United States
8170,Manassas Park,38.7717,-77.4448,United States
8171,Fairfax,38.8531,-77.2998,United States
8172,Big Stone Gap,36.8615,-82.7774,United States
8173,Waynesboro,38.0673,-78.9012,United States
8174,Lexington,37.7825,-79.4440,United States
8175,Winchester,39.1734,-78.1745,United States
8176,Orange,38.2484,-78.1125,United States
8177,Strasburg,38.9944,-78.3541,United States
8178,Radford,37.1229,-80.5583,United States
8179,Richmond,37.5294,-77.4755,United States
8180,Virginia Beach,36.7335,-76.0435,United States
8181,Herndon,38.9699,-77.3867,United States
8182,Chesapeake,36.6778,-76.3024,United States
8183,Purcellville,39.1378,-77.7109,United States
8184,Covington,37.7786,-79.9868,United States
8185,Charlottesville,38.0374,-78.4856,United States
8186,Smithfield,36.9753,-76.6162,United States
8187,Norfolk,36.8945,-76.2590,United States
8188,Dumfries,38.5670,-77.3234,United States
8189,Petersburg,37.2042,-77.3914,United States
8190,Clifton Forge,37.8232,-79.8250,United States
8191,Falls Church,38.8846,-77.1751,United States
8192,Rocky Mount,37.0045,-79.8855,United States
8193,Galax,36.6660,-80.9176,United States
8194,Farmville,37.2968,-78.3993,United States
8195,Martinsville,36.6827,-79.8636,United States
8196,Danville,36.5831,-79.4088,United States
8197,Manassas,38.7480,-77.4840,United States
8198,Suffolk,36.6953,-76.6398,United States
8199,Harrisonburg,38.4362,-78.8735,United States
8200,Fredericksburg,38.2992,-77.4871,United States
8201,Warrenton,38.7177,-77.7973,United States
8202,Marion,36.8389,-81.5135,United States
8203,Broadway,38.6083,-78.8016,United States
8204,Bridgewater,38.3863,-78.9674,United States
8205,Culpeper,38.4705,-78.0002,United States
8206,Vinton,37.2747,-79.8886,United States
8207,Blacksburg,37.2300,-80.4277,United States
8208,Portsmouth,36.8468,-76.3540,United States
8209,Newport News,37.1052,-76.5185,United States
8210,Salem,37.2864,-80.0554,United States
8211,Leesburg,39.1057,-77.5543,United States
8212,Pulaski,37.0531,-80.7624,United States
8213,Staunton,38.1593,-79.0608,United States
8214,Wytheville,36.9530,-81.0881,United States
8215,Bristol,36.6180,-82.1607,United States
8216,Ashland,37.7597,-77.4715,United States
8217,Hampton,37.0551,-76.3629,United States
8218,Roanoke,37.2784,-79.9581,United States
8219,Williamsburg,37.2691,-76.7075,United States
8220,Front Royal,38.9260,-78.1837,United States
8221,Alexandria,38.8184,-77.0861,United States
8222,Norton,36.9317,-82.6260,United States
8223,Vienna,38.8996,-77.2597,United States
8224,Lynchburg,37.4004,-79.1911,United States
8225,Emporia,36.6953,-77.5356,United States
8226,Woodstock,38.8753,-78.5158,United States
8227,Richlands,37.0877,-81.8082,United States
8228,Poquoson,37.1318,-76.3569,United States
8229,Bedford,37.3359,-79.5181,United States
8230,Abingdon,36.7089,-81.9711,United States
8231,Franklin,36.6831,-76.9386,United States
8232,Hopewell,37.2914,-77.2985,United States
8233,Buena Vista,37.7316,-79.3565,United States
8234,South Boston,36.7131,-78.9135,United States
8235,Christiansburg,37.1411,-80.4028,United States
8236,Colonial Heights,37.2650,-77.3969,United States
8237,Newark,39.6777,-75.7573,United States
8238,Milford,38.9095,-75.4232,United States
8239,Middletown,39.4451,-75.7165,United States
8240,Millsboro,38.5865,-75.3018,United States
8241,Seaford,38.6539,-75.6118,United States
8242,Lewes,38.7784,-75.1455,United States
8243,Elsmere,39.7385,-75.5946,United States
8244,Georgetown,38.6899,-75.3872,United States
8245,Wilmington,39.7349,-75.5286,United States
8246,Ocean View,38.5357,-75.0991,United States
8247,Dover,39.1600,-75.5204,United States
8248,New Castle,39.6689,-75.5684,United States
8249,Smyrna,39.2922,-75.6079,United States
8250,Washington,38.9047,-77.0163,United States
8251,Kaukauna,44.2777,-88.2645,United States
8252,Oconomowoc,43.0993,-88.4952,United States
8253,Verona,42.9879,-89.5371,United States
8254,Platteville,42.7334,-90.4716,United States
8255,Rice Lake,45.4862,-91.7448,United States
8256,North Fond du Lac,43.8107,-88.4861,United States
8257,Windsor,43.2165,-89.3393,United States
8258,Howard,44.5703,-88.0924,United States
8259,Burlington,42.6748,-88.2724,United States
8260,Chippewa Falls,44.9358,-91.3903,United States
8261,Waupaca,44.3508,-89.0719,United States
8262,Lake Geneva,42.5825,-88.4283,United States
8263,Fitchburg,42.9859,-89.4255,United States
8264,Merrill,45.1818,-89.7005,United States
8265,Monona,43.0540,-89.3334,United States
8266,Beaver Dam,43.4687,-88.8312,United States
8267,Little Chute,44.2889,-88.3184,United States
8268,Baldwin,44.9543,-92.3708,United States
8269,Mount Pleasant,42.7129,-87.8875,United States
8270,Shorewood,43.0913,-87.8863,United States
8271,Columbus,43.3354,-89.0299,United States
8272,Beloit,42.5230,-89.0184,United States
8273,Greenfield,42.9619,-88.0050,United States
8274,Greendale,42.9371,-88.0019,United States
8275,Suamico,44.6352,-88.0664,United States
8276,Pewaukee,43.0853,-88.2523,United States
8277,Fond du Lac,43.7719,-88.4396,United States
8278,Hartland,43.1024,-88.3398,United States
8279,Edgerton,42.8385,-89.0698,United States
8280,Hartford,43.3215,-88.3777,United States
8281,Elkhorn,42.6711,-88.5376,United States
8282,Rhinelander,45.6361,-89.4255,United States
8283,Baraboo,43.4696,-89.7378,United States
8284,Plover,44.4614,-89.5373,United States
8285,Janesville,42.6855,-89.0137,United States
8286,Twin Lakes,42.5192,-88.2490,United States
8287,Marinette,45.0870,-87.6305,United States
8288,Pleasant Prairie,42.5265,-87.8895,United States
8289,Muskego,42.8859,-88.1291,United States
8290,Manitowoc,44.0990,-87.6812,United States
8291,Kronenwetter,44.8163,-89.5806,United States
8292,Lake Hallie,44.8921,-91.4201,United States
8293,Kenosha,42.5861,-87.8755,United States
8294,Slinger,43.3318,-88.2799,United States
8295,Jefferson,43.0042,-88.8084,United States
8296,Hales Corners,42.9410,-88.0492,United States
8297,Sussex,43.1338,-88.2233,United States
8298,Union Grove,42.6870,-88.0501,United States
8299,Mukwonago,42.8569,-88.3273,United States
8300,Watertown,43.1893,-88.7285,United States
8301,Ripon,43.8436,-88.8386,United States
8302,Onalaska,43.8880,-91.2075,United States
8303,Middleton,43.1059,-89.5073,United States
8304,Ashland,46.5801,-90.8715,United States
8305,Waterford,42.7653,-88.2164,United States
8306,Delavan,42.6281,-88.6324,United States
8307,Sparta,43.9403,-90.8084,United States
8308,De Forest,43.2319,-89.3424,United States
8309,La Crosse,43.8234,-91.2279,United States
8310,Hobart,44.4965,-88.1602,United States
8311,Whitewater,42.8371,-88.7340,United States
8312,Stevens Point,44.5240,-89.5506,United States
8313,Prairie du Chien,43.0440,-91.1390,United States
8314,Kimberly,44.2670,-88.3382,United States
8315,Sun Prairie,43.1829,-89.2353,United States
8316,Prairie du Sac,43.2922,-89.7337,United States
8317,Oshkosh,44.0242,-88.5610,United States
8318,Evansville,42.7781,-89.2967,United States
8319,Marshfield,44.6633,-90.1731,United States
8320,Grafton,43.3205,-87.9482,United States
8321,Cudahy,42.9467,-87.8638,United States
8322,Sheboygan,43.7448,-87.7317,United States
8323,Caledonia,42.7987,-87.8763,United States
8324,Menomonee Falls,43.1487,-88.1227,United States
8325,Rothschild,44.8761,-89.6172,United States
8326,Weston,44.8905,-89.5488,United States
8327,Germantown,43.2343,-88.1217,United States
8328,Menominee,44.8893,-91.9087,United States
8329,New London,44.3950,-88.7393,United States
8330,Reedsburg,43.5346,-89.9971,United States
8331,Port Washington,43.3847,-87.8851,United States
8332,Kiel,43.9167,-88.0266,United States
8333,Mount Horeb,43.0061,-89.7317,United States
8334,South Milwaukee,42.9119,-87.8624,United States
8335,Elm Grove,43.0480,-88.0867,United States
8336,Jackson,43.3244,-88.1668,United States
8337,Appleton,44.2775,-88.3896,United States
8338,Oregon,42.9252,-89.3887,United States
8339,Brookfield,43.0640,-88.1231,United States
8340,Cottage Grove,43.0913,-89.2023,United States
8341,Saint Francis,42.9716,-87.8730,United States
8342,Sheboygan Falls,43.7289,-87.8262,United States
8343,Lake Delton,43.5937,-89.7842,United States
8344,De Pere,44.4312,-88.0795,United States
8345,Stoughton,42.9237,-89.2219,United States
8346,West Allis,43.0068,-88.0296,United States
8347,Tomah,43.9882,-90.4996,United States
8348,Altoona,44.8029,-91.4387,United States
8349,Harrison,44.2265,-88.3312,United States
8350,Holmen,43.9697,-91.2686,United States
8351,Allouez,44.4720,-88.0261,United States
8352,Fox Point,43.1582,-87.9015,United States
8353,West Bend,43.4184,-88.1823,United States
8354,Waukesha,43.0088,-88.2462,United States
8355,Bristol,42.5378,-88.0150,United States
8356,Glendale,43.1289,-87.9277,United States
8357,Monroe,42.6010,-89.6437,United States
8358,Two Rivers,44.1565,-87.5824,United States
8359,Wisconsin Rapids,44.3930,-89.8262,United States
8360,Milwaukee,43.0640,-87.9669,United States
8361,Antigo,45.1409,-89.1551,United States
8362,Bellevue,44.4592,-87.9553,United States
8363,Mequon,43.2352,-87.9838,United States
8364,Fort Atkinson,42.9253,-88.8443,United States
8365,Black River Falls,44.2981,-90.8418,United States
8366,Menasha,44.2129,-88.4272,United States
8367,Sturgeon Bay,44.8228,-87.3660,United States
8368,Whitefish Bay,43.1132,-87.9004,United States
8369,Waunakee,43.1830,-89.4426,United States
8370,Madison,43.0809,-89.3921,United States
8371,Oak Creek,42.8803,-87.9008,United States
8372,Wausau,44.9616,-89.6439,United States
8373,Shawano,44.7749,-88.5843,United States
8374,Ashwaubenon,44.4796,-88.0890,United States
8375,Brown Deer,43.1743,-87.9750,United States
8376,Racine,42.7274,-87.8135,United States
8377,Richfield,43.2372,-88.2413,United States
8378,Waupun,43.6314,-88.7379,United States
8379,Lake Mills,43.0775,-88.9041,United States
8380,McFarland,43.0192,-89.2922,United States
8381,Superior,46.6940,-92.0823,United States
8382,Green Bay,44.5151,-87.9895,United States
8383,Franklin,42.8854,-88.0104,United States
8384,Delafield,43.0717,-88.3910,United States
8385,New Richmond,45.1225,-92.5341,United States
8386,Portage,43.5489,-89.4657,United States
8387,Hudson,44.9640,-92.7317,United States
8388,Wauwatosa,43.0616,-88.0347,United States
8389,Neenah,44.1672,-88.4762,United States
8390,Somers,42.6403,-87.9104,United States
8391,River Falls,44.8601,-92.6220,United States
8392,Milton,42.7752,-88.9431,United States
8393,Sturtevant,42.7005,-87.9014,United States
8394,Plymouth,43.7453,-87.9654,United States
8395,Eau Claire,44.8202,-91.4948,United States
8396,New Berlin,42.9726,-88.1292,United States
8397,Cedarburg,43.2991,-87.9887,United States
8398,South Charleston,38.3482,-81.7110,United States
8399,Buckhannon,38.9927,-80.2279,United States
8400,Point Pleasant,38.8530,-82.1303,United States
8401,Clarksburg,39.2862,-80.3230,United States
8402,Wheeling,40.0753,-80.6951,United States
8403,Hurricane,38.4294,-82.0168,United States
8404,Martinsburg,39.4580,-77.9779,United States
8405,Fairmont,39.4768,-80.1490,United States
8406,Logan,37.8509,-81.9857,United States
8407,Dunbar,38.3688,-81.7345,United States
8408,Beckley,37.7878,-81.1841,United States
8409,Saint Albans,38.3769,-81.8198,United States
8410,Huntington,38.4109,-82.4344,United States
8411,Charleston,38.3484,-81.6323,United States
8412,Grafton,39.3409,-80.0162,United States
8413,Morgantown,39.6379,-79.9468,United States
8414,Parkersburg,39.2624,-81.5419,United States
8415,Keyser,39.4394,-78.9823,United States
8416,Lewisburg,37.8096,-80.4327,United States
8417,Bridgeport,39.3036,-80.2476,United States
8418,Ranson,39.3250,-77.8667,United States
8419,New Martinsville,39.6636,-80.8569,United States
8420,Weirton,40.4060,-80.5671,United States
8421,Princeton,37.3688,-81.0961,United States
8422,Bluefield,37.2602,-81.2170,United States
8423,Oak Hill,37.9889,-81.1467,United States
8424,Elkins,38.9237,-79.8540,United States
8425,Moundsville,39.9221,-80.7422,United States
8426,Charles Town,39.2746,-77.8632,United States
8427,Nitro,38.4119,-81.8194,United States
8428,Shepherdstown,39.4318,-77.8048,United States
8429,Vienna,39.3236,-81.5381,United States
8430,Honolulu,21.3293,-157.8460,United States
8431,Tequesta,26.9619,-80.1012,United States
8432,North Palm Beach,26.8217,-80.0574,United States
8433,Keystone Heights,29.7810,-82.0339,United States
8434,Miami Springs,25.8195,-80.2896,United States
8435,Bradenton,27.4900,-82.5746,United States
8436,Lakeland,28.0556,-81.9542,United States
8437,Winter Springs,28.6890,-81.2708,United States
8438,Mascotte,28.6110,-81.9107,United States
8439,Miami Lakes,25.9125,-80.3214,United States
8440,Estero,26.4275,-81.7952,United States
8441,Ocala,29.1803,-82.1487,United States
8442,Ormond Beach,29.2951,-81.0999,United States
8443,Dade City,28.3564,-82.1942,United States
8444,Lake Placid,27.2967,-81.3719,United States
8445,Brooksville,28.5404,-82.3901,United States
8446,Daytona Beach,29.1959,-81.0935,United States
8447,Pinellas Park,27.8586,-82.7075,United States
8448,Wildwood,28.8004,-82.0051,United States
8449,Edgewater,28.9619,-80.9414,United States
8450,Key Biscayne,25.6908,-80.1653,United States
8451,Winter Haven,28.0126,-81.7021,United States
8452,Pembroke Pines,26.0127,-80.3384,United States
8453,Lighthouse Point,26.2785,-80.0890,United States
8454,Seminole,27.8429,-82.7835,United States
8455,New Port Richey,28.2468,-82.7169,United States
8456,Lake City,30.1892,-82.6470,United States
8457,Port Saint Lucie,27.2795,-80.3882,United States
8458,Quincy,30.5659,-84.5856,United States
8459,Venice,27.1165,-82.4135,United States
8460,Clearwater,27.9787,-82.7623,United States
8461,Lady Lake,28.9240,-81.9300,United States
8462,Panama City,30.1985,-85.6153,United States
8463,South Bay,26.6783,-80.7268,United States
8464,Sarasota,27.3391,-82.5439,United States
8465,South Miami,25.7078,-80.2952,United States
8466,Frostproof,27.7492,-81.5251,United States
8467,Wauchula,27.5470,-81.8102,United States
8468,Oviedo,28.6576,-81.1869,United States
8469,Orlando,28.4801,-81.3448,United States
8470,Sebring,27.4771,-81.4530,United States
8471,Oldsmar,28.0506,-82.6696,United States
8472,Saint Cloud,28.2297,-81.2853,United States
8473,Aventura,25.9566,-80.1371,United States
8474,Cooper City,26.0465,-80.2866,United States
8475,Starke,29.9474,-82.1131,United States
8476,Valparaiso,30.4926,-86.5079,United States
8477,Wilton Manors,26.1593,-80.1395,United States
8478,Bonita Springs,26.3557,-81.7859,United States
8479,Ocoee,28.5785,-81.5336,United States
8480,Niceville,30.5301,-86.4826,United States
8481,Palmetto Bay,25.6220,-80.3222,United States
8482,Winter Garden,28.5430,-81.5944,United States
8483,Port Orange,29.1084,-81.0136,United States
8484,Saint Pete Beach,27.7215,-82.7383,United States
8485,Tarpon Springs,28.1492,-82.7622,United States
8486,Callaway,30.1352,-85.5600,United States
8487,West Miami,25.7578,-80.2969,United States
8488,Tallahassee,30.4549,-84.2527,United States
8489,Panama City Beach,30.2370,-85.8776,United States
8490,Marathon,24.7262,-81.0377,United States
8491,Orange City,28.9345,-81.2886,United States
8492,Sanford,28.7892,-81.2760,United States
8493,Lake Mary,28.7591,-81.3360,United States
8494,Royal Palm Beach,26.7046,-80.2246,United States
8495,Leesburg,28.7674,-81.8983,United States
8496,Lauderdale-by-the-Sea,26.1989,-80.0972,United States
8497,Miami,25.7840,-80.2102,United States
8498,West Park,25.9840,-80.1922,United States
8499,Palmetto,27.5250,-82.5749,United States
8500,North Port,27.0577,-82.1976,United States
8501,West Palm Beach,26.7468,-80.1315,United States
8502,Eustis,28.8568,-81.6783,United States
8503,Palm Coast,29.5403,-81.2468,United States
8504,Boynton Beach,26.5282,-80.0812,United States
8505,Fort Walton Beach,30.4244,-86.6192,United States
8506,Miramar,25.9773,-80.3357,United States
8507,Avon Park,27.5934,-81.5086,United States
8508,Palm Bay,27.9861,-80.6628,United States
8509,Safety Harbor,28.0080,-82.6965,United States
8510,Miami Beach,25.8171,-80.1396,United States
8511,Lake Wales,27.9192,-81.5969,United States
8512,Atlantic Beach,30.3372,-81.4128,United States
8513,Delray Beach,26.4550,-80.0905,United States
8514,Oakland Park,26.1779,-80.1527,United States
8515,Sunrise,26.1547,-80.2998,United States
8516,Sunny Isles Beach,25.9385,-80.1245,United States
8517,DeLand,29.0225,-81.2872,United States
8518,Hollywood,26.0293,-80.1679,United States
8519,Fort Myers Beach,26.4325,-81.9169,United States
8520,Lake Park,26.7998,-80.0689,United States
8521,Lantana,26.5834,-80.0558,United States
8522,Vero Beach,27.6463,-80.3929,United States
8523,Pembroke Park,25.9852,-80.1779,United States
8524,DeBary,28.8815,-81.3240,United States
8525,Miami Gardens,25.9433,-80.2425,United States
8526,Saint Petersburg,27.7931,-82.6652,United States
8527,West Melbourne,28.0698,-80.6737,United States
8528,Fort Myers,26.6197,-81.8306,United States
8529,Naples,26.1504,-81.7936,United States
8530,Newberry,29.6347,-82.6046,United States
8531,Minneola,28.6070,-81.7321,United States
8532,Hallandale Beach,25.9854,-80.1423,United States
8533,Sanibel,26.4535,-82.1024,United States
8534,Fernandina Beach,30.6589,-81.4499,United States
8535,Groveland,28.6020,-81.8205,United States
8536,Coral Gables,25.7037,-80.2715,United States
8537,Lauderhill,26.1605,-80.2241,United States
8538,Clewiston,26.7532,-80.9399,United States
8539,Doral,25.8150,-80.3565,United States
8540,Tavares,28.7927,-81.7365,United States
8541,Treasure Island,27.7731,-82.7660,United States
8542,Fruitland Park,28.8599,-81.9192,United States
8543,Altamonte Springs,28.6616,-81.3950,United States
8544,Marianna,30.7907,-85.2300,United States
8545,Largo,27.9088,-82.7714,United States
8546,Holly Hill,29.2442,-81.0461,United States
8547,Tamarac,26.2057,-80.2547,United States
8548,Kenneth City,27.8156,-82.7162,United States
8549,Okeechobee,27.2412,-80.8298,United States
8550,De Funiak Springs,30.7121,-86.1207,United States
8551,Jupiter,26.9195,-80.1123,United States
8552,Gulfport,27.7463,-82.7099,United States
8553,Lynn Haven,30.2362,-85.6389,United States
8554,Key West,24.5636,-81.7768,United States
8555,Pinecrest,25.6650,-80.3042,United States
8556,Pompano Beach,26.2428,-80.1312,United States
8557,Palm Beach,26.6928,-80.0405,United States
8558,Rockledge,28.3199,-80.7318,United States
8559,Destin,30.3950,-86.4701,United States
8560,Riviera Beach,26.7814,-80.0741,United States
8561,Palm Springs,26.6372,-80.0961,United States
8562,Inverness,28.8397,-82.3437,United States
8563,Cape Coral,26.6440,-81.9961,United States
8564,Sebastian,27.7882,-80.4813,United States
8565,Zephyrhills,28.2404,-82.1796,United States
8566,Pensacola,30.4427,-87.1886,United States
8567,Clermont,28.5403,-81.7296,United States
8568,Temple Terrace,28.0440,-82.3780,United States
8569,Belle Glade,26.6865,-80.6674,United States
8570,Wellington,26.6464,-80.2708,United States
8571,Maitland,28.6293,-81.3716,United States
8572,Gulf Breeze,30.3685,-87.1769,United States
8573,Stuart,27.1962,-80.2438,United States
8574,Deltona,28.9051,-81.2134,United States
8575,Tampa,27.9937,-82.4454,United States
8576,Saint Augustine,29.8979,-81.3100,United States
8577,Mount Dora,28.8143,-81.6344,United States
8578,Lauderdale Lakes,26.1683,-80.2017,United States
8579,Plantation,26.1260,-80.2617,United States
8580,Cutler Bay,25.5765,-80.3357,United States
8581,Florida City,25.4418,-80.4685,United States
8582,Belle Isle,28.4724,-81.3491,United States
8583,North Lauderdale,26.2113,-80.2209,United States
8584,Apopka,28.7006,-81.5303,United States
8585,Fort Pierce,27.4263,-80.3421,United States
8586,Satellite Beach,28.1782,-80.6020,United States
8587,Coconut Creek,26.2803,-80.1842,United States
